Unnamed: 0,대교,일자,녹조,주소,상,하,상구,상동,하구,하동,총량지점명,수소이온농도(ph),전기전도도(μS/㎝),용존산소(㎎/L),BOD(㎎/L)_x,COD(㎎/L)_x,부유물질(㎎/L),총질소(T-N)(㎎/L),총인(T-P)(㎎/L),총유기탄소(TOC)(㎎/L),유량(㎥/s),방사선측정소명,측정소코드,I-131(요오드),수질측정소명,수온(℃)_y,DO(㎎/L),BOD(㎎/L)_y,COD(㎎/L)_y,TN(㎎/L),TP(㎎/L),TOC(㎎/L),SS(㎎/L),평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),분기_m,하구분기별인구수,하동분기별인구수,물재생센터명칭,방류_BOD,방류_TOC(2021년 1월 이전자료는 COD),방류_SS,방류_T-N,방류_TP,방류_COCG,년,월,일,80mm이상비온날횟수,방사선측정망까지의거리,총량측정망까지의거리,수질측정망까지의거리,1차하수처리량,2차하수처리량,상동분기별인구수,상구분기별인구수,교통량,총_유동인구_수_상구,연령대_10_유동인구_수_상구,연령대_20_유동인구_수_상구,연령대_30_유동인구_수_상구,연령대_40_유동인구_수_상구,연령대_50_유동인구_수_상구,연령대_60_이상_유동인구_수_상구,총_유동인구_수_하구,연령대_10_유동인구_수_하구,연령대_20_유동인구_수_하구,연령대_30_유동인구_수_하구,연령대_40_유동인구_수_하구,연령대_50_유동인구_수_하구,연령대_60_이상_유동인구_수_하구,한강옆녹지_상구,한강옆녹지_하구,녹지_상구,녹지_하구,시민의식_환경
763,한강대교,2023-04-24,15.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.4,245.0,9.6,2.0,4.5,5.8,3.954,0.048,3.4,134.597,노량진,1018A52,0.085,노량진,16.4,9.6,2.0,4.5,3.954,0.048,3.4,5.8,15.8,0.0,40.5,20.31,2023 1/4,390377.0,32335.0,중랑물재생센터,23.4,20.6,16.0,55.694,0.708,2314.0,2023,4,24,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,0.0,1225890.0,16801.0,232482.0,86438.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,83988363.0,12850289.0,15780069.0,13808782.0,12539011.0,11186294.0,17823916.0,0.0,0.0,3552.88,1945.1,5.92
764,한남대교,2023-04-24,27.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,199.0,10.5,1.3,3.6,5.5,2.139,0.024,2.3,135.88,중랑천6,1018A48,0.451,보광,13.6,10.3,2.3,5.1,4.031,0.055,2.4,7.2,15.8,0.0,40.5,20.31,2023 1/4,408979.0,26398.0,중랑물재생센터,23.4,20.6,16.0,55.694,0.708,2314.0,2023,4,24,0,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1225890.0,21841.0,232482.0,197321.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,97423941.0,16446500.0,13645802.0,17623640.0,18798493.0,13815344.0,17094164.0,0.0,0.0,3552.88,11218.5,5.92
765,성산대교,2023-04-24,20.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.4,245.0,9.6,2.0,4.5,5.8,3.954,0.048,3.4,134.597,노량진,1018A52,0.085,영등포,13.9,11.6,1.9,5.8,3.331,0.047,2.7,6.0,15.8,0.0,40.5,20.31,2023 1/4,398999.0,22620.0,난지물재생센터,12.7,14.1,15.4,40.933,0.349,423.0,2023,4,24,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,544713.0,18378.0,376542.0,150596.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
766,성수대교,2023-04-24,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,199.0,10.5,1.3,3.6,5.5,2.139,0.024,2.3,135.88,탄천6,1018A22,0.243,탄천6,6.9,8.0,2.9,7.2,7.297,0.11,4.6,6.9,15.8,0.0,40.5,20.31,2023 1/4,537817.0,25805.0,중랑물재생센터,23.4,20.6,16.0,55.694,0.708,2314.0,2023,4,24,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1225890.0,15996.0,287240.0,124081.0,73197584.0,9735461.0,13226314.0,13262682.0,11939969.0,10546444.0,14486716.0,144340910.0,23058871.0,23412802.0,29534787.0,28760876.0,18801946.0,20771627.0,490.0,0.0,1884.68,10232.27,5.92
767,광진교,2023-04-24,22.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,199.0,10.5,1.3,3.6,5.5,2.139,0.024,2.3,135.88,탄천6,1018A22,0.243,성내천,8.1,8.6,3.1,9.5,2.404,0.147,2.6,345.0,15.8,0.0,40.5,20.31,2023 1/4,464027.0,33836.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,4,24,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34245.0,350925.0,14459.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,106595818.0,18121469.0,12468234.0,16526409.0,17579251.0,16039816.0,25860641.0,0.0,0.0,2597.12,5250.89,5.9
768,마포대교,2023-04-24,18.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.4,245.0,9.6,2.0,4.5,5.8,3.954,0.048,3.4,134.597,노량진,1018A52,0.085,노량진,16.4,9.6,2.0,4.5,3.954,0.048,3.4,5.8,15.8,0.0,40.5,20.31,2023 1/4,398999.0,32869.0,난지물재생센터,12.7,14.1,15.4,40.933,0.349,423.0,2023,4,24,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,544713.0,21343.0,376542.0,112594.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
769,잠실철교,2023-04-24,35.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.5,199.0,10.5,1.3,3.6,5.5,2.139,0.024,2.3,135.88,탄천6,1018A22,0.243,한강G,16.5,11.85,1.2000000000000002,3.35,2.567,0.112,1.9,3.5,15.8,0.0,40.5,20.31,2023 1/4,663704.0,18954.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,4,24,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28404.0,350925.0,88933.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,120744535.0,20692070.0,15521186.0,20911499.0,20355567.0,17742376.0,25521836.0,0.0,24859.09,2597.12,19284.82,5.9
770,마포대교,2023-05-02,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.1,216.0,10.0,2.1,4.6,6.5,3.004,0.042,4.4,384.065,노량진,1018A52,0.085,노량진,17.7,10.0,2.1,4.6,3.004,0.042,4.4,6.5,16.7,0.0,40.5,21.58,2023 1/4,398999.0,32869.0,난지물재생센터,6.7,8.5,13.5,39.606,0.347,496.0,2023,5,2,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,554176.0,21343.0,376542.0,114714.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
771,한강대교,2023-05-02,0.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.1,216.0,10.0,2.1,4.6,6.5,3.004,0.042,4.4,384.065,노량진,1018A52,0.085,노량진,17.7,10.0,2.1,4.6,3.004,0.042,4.4,6.5,16.7,0.0,40.5,21.58,2023 1/4,390377.0,32335.0,중랑물재생센터,24.0,20.6,14.4,52.02,0.656,2064.0,2023,5,2,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,0.0,1194980.0,16801.0,232482.0,87443.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,83988363.0,12850289.0,15780069.0,13808782.0,12539011.0,11186294.0,17823916.0,0.0,0.0,3552.88,1945.1,5.92
772,성수대교,2023-05-02,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,탄천6,1018A22,0.243,탄천6,20.2,8.0,1.8,3.4,6.617,0.065,3.8,9.8,16.7,0.0,40.5,21.58,2023 1/4,537817.0,25805.0,중랑물재생센터,24.0,20.6,14.4,52.02,0.656,2064.0,2023,5,2,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1194980.0,15996.0,287240.0,123682.0,73197584.0,9735461.0,13226314.0,13262682.0,11939969.0,10546444.0,14486716.0,144340910.0,23058871.0,23412802.0,29534787.0,28760876.0,18801946.0,20771627.0,490.0,0.0,1884.68,10232.27,5.92
773,성산대교,2023-05-02,13.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.1,216.0,10.0,2.1,4.6,6.5,3.004,0.042,4.4,384.065,노량진,1018A52,0.085,영등포,20.6,12.5,1.9,5.8,2.615,0.039,3.5,11.4,16.7,0.0,40.5,21.58,2023 1/4,398999.0,22620.0,난지물재생센터,6.7,8.5,13.5,39.606,0.347,496.0,2023,5,2,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,554176.0,18378.0,376542.0,150687.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
774,잠실철교,2023-05-02,0.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,탄천6,1018A22,0.243,한강G,17.3,10.9,1.9,4.0,2.02,0.017,2.8,4.6,16.7,0.0,40.5,21.58,2023 1/4,663704.0,18954.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,2,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28404.0,350925.0,89397.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,120744535.0,20692070.0,15521186.0,20911499.0,20355567.0,17742376.0,25521836.0,0.0,24859.09,2597.12,19284.82,5.9
775,광진교,2023-05-02,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,탄천6,1018A22,0.243,성내천,21.5,7.6,2.5,2.9,2.224,0.057,2.5,22.5,16.7,0.0,40.5,21.58,2023 1/4,464027.0,33836.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,2,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34245.0,350925.0,14179.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,106595818.0,18121469.0,12468234.0,16526409.0,17579251.0,16039816.0,25860641.0,0.0,0.0,2597.12,5250.89,5.9
776,한남대교,2023-05-02,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,중랑천6,1018A48,0.451,보광,20.0,9.3,3.5,5.9,5.8,0.082,3.3,8.2,16.7,0.0,40.5,21.58,2023 1/4,408979.0,26398.0,중랑물재생센터,24.0,20.6,14.4,52.02,0.656,2064.0,2023,5,2,0,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1194980.0,21841.0,232482.0,201090.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,97423941.0,16446500.0,13645802.0,17623640.0,18798493.0,13815344.0,17094164.0,0.0,0.0,3552.88,11218.5,5.92
777,한강대교,2023-05-08,0.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.1,216.0,10.0,2.1,4.6,6.5,3.004,0.042,4.4,384.065,노량진,1018A52,0.085,노량진,17.7,10.0,2.1,4.6,3.004,0.042,4.4,6.5,15.3,0.0,55.3,28.55,2023 1/4,390377.0,32335.0,중랑물재생센터,20.8,18.2,9.6,28.47,0.556,2356.0,2023,5,8,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,1920.0,1348740.0,16801.0,232482.0,90791.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,83988363.0,12850289.0,15780069.0,13808782.0,12539011.0,11186294.0,17823916.0,0.0,0.0,3552.88,1945.1,5.92
778,성산대교,2023-05-08,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.1,216.0,10.0,2.1,4.6,6.5,3.004,0.042,4.4,384.065,노량진,1018A52,0.085,영등포,20.6,12.5,1.9,5.8,2.615,0.039,3.5,11.4,15.3,0.0,55.3,28.55,2023 1/4,398999.0,22620.0,난지물재생센터,8.9,12.3,13.8,36.913,0.261,451.0,2023,5,8,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,686611.0,18378.0,376542.0,154056.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
779,마포대교,2023-05-08,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.1,216.0,10.0,2.1,4.6,6.5,3.004,0.042,4.4,384.065,노량진,1018A52,0.085,노량진,17.7,10.0,2.1,4.6,3.004,0.042,4.4,6.5,15.3,0.0,55.3,28.55,2023 1/4,398999.0,32869.0,난지물재생센터,8.9,12.3,13.8,36.913,0.261,451.0,2023,5,8,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,686611.0,21343.0,376542.0,112736.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
780,성수대교,2023-05-08,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,탄천6,1018A22,0.243,탄천6,20.2,8.0,1.8,3.4,6.617,0.065,3.8,9.8,15.3,0.0,55.3,28.55,2023 1/4,537817.0,25805.0,중랑물재생센터,20.8,18.2,9.6,28.47,0.556,2356.0,2023,5,8,0,4.327630719267837,6.9205438675806175,4.211394946008007,1920.0,1348740.0,15996.0,287240.0,124698.0,73197584.0,9735461.0,13226314.0,13262682.0,11939969.0,10546444.0,14486716.0,144340910.0,23058871.0,23412802.0,29534787.0,28760876.0,18801946.0,20771627.0,490.0,0.0,1884.68,10232.27,5.92
781,광진교,2023-05-08,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,탄천6,1018A22,0.243,성내천,21.5,7.6,2.5,2.9,2.224,0.057,2.5,22.5,15.3,0.0,55.3,28.55,2023 1/4,464027.0,33836.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,8,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34245.0,350925.0,15524.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,106595818.0,18121469.0,12468234.0,16526409.0,17579251.0,16039816.0,25860641.0,0.0,0.0,2597.12,5250.89,5.9
782,잠실철교,2023-05-08,0.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,탄천6,1018A22,0.243,한강G,18.55,11.95,1.5,3.5,2.56,0.111,2.4,3.5,15.3,0.0,55.3,28.55,2023 1/4,663704.0,18954.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,8,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28404.0,350925.0,92341.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,120744535.0,20692070.0,15521186.0,20911499.0,20355567.0,17742376.0,25521836.0,0.0,24859.09,2597.12,19284.82,5.9
783,한남대교,2023-05-08,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.5,195.0,9.6,0.8,3.3,4.4,2.052,0.021,2.0,386.47,중랑천6,1018A48,0.451,보광,20.0,9.3,3.5,5.9,5.8,0.082,3.3,8.2,15.3,0.0,55.3,28.55,2023 1/4,408979.0,26398.0,중랑물재생센터,20.8,18.2,9.6,28.47,0.556,2356.0,2023,5,8,0,3.826155926430122,9.021813375263932,0.0299246352157982,1920.0,1348740.0,21841.0,232482.0,198006.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,97423941.0,16446500.0,13645802.0,17623640.0,18798493.0,13815344.0,17094164.0,0.0,0.0,3552.88,11218.5,5.92
784,성수대교,2023-05-15,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.299999999999999,190.0,9.733333333333333,1.6666666666666667,4.266666666666667,5.633333333333333,2.5886666666666667,0.0379999999999999,2.833333333333333,244.93666666666667,탄천6,1018A22,0.243,탄천6,20.2,8.0,1.8,3.4,6.617,0.065,3.8,9.8,20.6,0.0,54.6,26.49,2023 1/4,537817.0,25805.0,중랑물재생센터,28.4,18.2,14.8,42.43000000000001,0.61,1852.0,2023,5,15,0,4.327630719267837,6.9205438675806175,4.211394946008007,1010.0,1240870.0,15996.0,287240.0,122719.0,73197584.0,9735461.0,13226314.0,13262682.0,11939969.0,10546444.0,14486716.0,144340910.0,23058871.0,23412802.0,29534787.0,28760876.0,18801946.0,20771627.0,490.0,0.0,1884.68,10232.27,5.92
785,한남대교,2023-05-15,21.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.4,209.0,10.466666666666669,2.4333333333333336,4.833333333333334,7.666666666666666,3.0963333333333334,0.0499999999999999,3.4666666666666663,273.24333333333334,중랑천6,1018A48,0.451,보광,20.0,9.3,3.5,5.9,5.8,0.082,3.3,8.2,20.6,0.0,54.6,26.49,2023 1/4,408979.0,26398.0,중랑물재생센터,28.4,18.2,14.8,42.43000000000001,0.61,1852.0,2023,5,15,0,3.826155926430122,9.021813375263932,0.0299246352157982,1010.0,1240870.0,21841.0,232482.0,202090.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,97423941.0,16446500.0,13645802.0,17623640.0,18798493.0,13815344.0,17094164.0,0.0,0.0,3552.88,11218.5,5.92
786,잠실철교,2023-05-15,43.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.58,161.4,9.36,0.72,3.7,3.4400000000000004,1.968,0.0202,2.0,285.934,탄천6,1018A22,0.243,한강G,18.55,11.95,1.5,3.5,2.56,0.1109999999999999,2.4,3.5,20.6,0.0,54.6,26.49,2023 1/4,663704.0,18954.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,15,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28404.0,350925.0,88521.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,120744535.0,20692070.0,15521186.0,20911499.0,20355567.0,17742376.0,25521836.0,0.0,24859.09,2597.12,19284.82,5.9
787,광진교,2023-05-15,27.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.52,186.6,9.54,0.78,3.4,4.16,2.031,0.0208,2.0,361.336,탄천6,1018A22,0.243,성내천,21.5,7.6,2.5,2.9,2.224,0.057,2.5,22.5,20.6,0.0,54.6,26.49,2023 1/4,464027.0,33836.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,15,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34245.0,350925.0,14656.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,106595818.0,18121469.0,12468234.0,16526409.0,17579251.0,16039816.0,25860641.0,0.0,0.0,2597.12,5250.89,5.9
788,한강대교,2023-05-15,0.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.5,228.0,11.2,3.2,5.4,9.7,3.604,0.062,4.1,301.55,노량진,1018A52,0.085,노량진,19.4,11.2,3.2,5.4,3.604,0.062,4.1,9.7,20.6,0.0,54.6,26.49,2023 1/4,390377.0,32335.0,중랑물재생센터,28.4,18.2,14.8,42.43000000000001,0.61,1852.0,2023,5,15,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,1010.0,1240870.0,16801.0,232482.0,86980.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,83988363.0,12850289.0,15780069.0,13808782.0,12539011.0,11186294.0,17823916.0,0.0,0.0,3552.88,1945.1,5.92
789,마포대교,2023-05-15,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.5,228.0,11.2,3.2,5.4,9.7,3.604,0.062,4.1,329.8566666666667,노량진,1018A52,0.085,노량진,19.4,11.2,3.2,5.4,3.604,0.062,4.1,9.7,20.6,0.0,54.6,26.49,2023 1/4,398999.0,32869.0,난지물재생센터,10.8,13.8,12.1,38.463,0.274,467.0,2023,5,15,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,574147.0,21343.0,376542.0,111669.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
790,성산대교,2023-05-15,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.5,228.0,11.2,3.2,5.4,9.7,3.604,0.062,4.1,358.16333333333336,노량진,1018A52,0.085,영등포,20.6,12.5,1.9,5.8,2.615,0.039,3.5,11.4,20.6,0.0,54.6,26.49,2023 1/4,398999.0,22620.0,난지물재생센터,10.8,13.8,12.1,38.463,0.274,467.0,2023,5,15,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,574147.0,18378.0,376542.0,151077.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
791,마포대교,2023-05-22,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.2,203.0,7.8,1.7,4.7,8.0,3.254,0.07,2.8,214.073,노량진,1018A52,0.085,노량진,22.0,7.8,1.7,4.7,3.254,0.07,2.8,8.0,20.3,0.0,61.3,23.93,2023 1/4,398999.0,32869.0,난지물재생센터,6.6000000000000005,12.3,9.0,38.784,0.3179999999999999,468.0,2023,5,22,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,568535.0,21343.0,376542.0,109839.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
792,성수대교,2023-05-22,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.2,171.0,9.0,0.9,3.7,3.6,2.081,0.026,2.2,216.63,탄천6,1018A22,0.243,탄천6,23.7,5.7,1.2,5.7,5.428,0.111,4.2,19.6,20.3,0.0,61.3,23.93,2023 1/4,537817.0,25805.0,중랑물재생센터,21.200000000000003,20.6,17.2,53.588,0.684,1264.0,2023,5,22,0,4.327630719267837,6.9205438675806175,4.211394946008007,350.0,1223660.0,15996.0,287240.0,122995.0,73197584.0,9735461.0,13226314.0,13262682.0,11939969.0,10546444.0,14486716.0,144340910.0,23058871.0,23412802.0,29534787.0,28760876.0,18801946.0,20771627.0,490.0,0.0,1884.68,10232.27,5.92
793,한남대교,2023-05-22,32.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.2,171.0,9.0,0.9,3.7,3.6,2.081,0.026,2.2,216.63,중랑천6,1018A48,0.451,보광,20.0,9.3,3.5,5.9,5.8,0.082,3.3,8.2,20.3,0.0,61.3,23.93,2023 1/4,408979.0,26398.0,중랑물재생센터,21.200000000000003,20.6,17.2,53.588,0.684,1264.0,2023,5,22,0,3.826155926430122,9.021813375263932,0.0299246352157982,350.0,1223660.0,21841.0,232482.0,196499.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,97423941.0,16446500.0,13645802.0,17623640.0,18798493.0,13815344.0,17094164.0,0.0,0.0,3552.88,11218.5,5.92
794,한강대교,2023-05-22,0.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.2,203.0,7.8,1.7,4.7,8.0,3.254,0.07,2.8,214.073,노량진,1018A52,0.085,노량진,22.0,7.8,1.7,4.7,3.254,0.07,2.8,8.0,20.3,0.0,61.3,23.93,2023 1/4,390377.0,32335.0,중랑물재생센터,21.200000000000003,20.6,17.2,53.588,0.684,1264.0,2023,5,22,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,350.0,1223660.0,16801.0,232482.0,86589.0,63775628.0,7775149.0,10229262.0,12935908.0,11196721.0,9116400.0,12522188.0,83988363.0,12850289.0,15780069.0,13808782.0,12539011.0,11186294.0,17823916.0,0.0,0.0,3552.88,1945.1,5.92
